asset,price_opened,price_closed,transdate,Daily Rt %,Daily STD %,Annual STD %
VN30F1M,1341.8,1342.0,30/10/2024,0.19,0.56,8.89
VN30F1M,1334.7,1339.4,29/10/2024,0.56,0.57,9.12
VN30F1M,1329.5,1332.0,28/10/2024,0.36,0.58,9.24
VN30F1M,1338.5,1327.2,25/10/2024,-0.81,0.58,9.23
VN30F1M,1352.5,1338.0,24/10/2024,-1.18,0.59,9.37
VN30F1M,1352.4,1354.0,23/10/2024,0.13,0.53,8.45
VN30F1M,1360.0,1352.2,22/10/2024,-0.86,0.54,8.52
VN30F1M,1364.0,1363.9,21/10/2024,-0.15,0.6,9.48
VN30F1M,1374.7,1365.9,18/10/2024,0.56,0.64,10.14
VN30F1M,1358.0,1358.3,17/10/2024,0.27,0.64,10.18
VN30F1M,1355.1,1354.6,16/10/2024,-0.25,0.64,10.19
VN30F1M,1369.7,1358.0,15/10/2024,-0.07,0.64,10.13
VN30F1M,1375.6,1359.0,14/10/2024,-0.56,0.68,10.84
VN30F1M,1364.5,1366.6,11/10/2024,0.03,0.67,10.62
VN30F1M,1363.3,1366.2,10/10/2024,0.58,0.67,10.61
VN30F1M,1344.1,1358.3,9/10/2024,1.24,0.68,10.72
VN30F1M,1340.1,1341.7,8/10/2024,0.13,0.7,11.14
VN30F1M,1347.5,1340.0,7/10/2024,-0.22,0.71,11.21
VN30F1M,1351.9,1343.0,4/10/2024,-0.44,0.71,11.22
VN30F1M,1360.0,1349.0,3/10/2024,-0.6,0.7,11.09
VN30F1M,1353.3,1357.1,2/10/2024,-0.21,0.69,10.89
VN30F1M,1361.3,1360.0,1/10/2024,0.22,0.68,10.84
VN30F1M,1352.6,1357.0,30/09/2024,0.11,0.68,10.83
VN30F1M,1357.7,1355.5,27/09/2024,-0.07,0.68,10.83
VN30F1M,1346.0,1356.4,26/09/2024,0.92,0.69,11.01
VN30F1M,1335.6,1344.0,25/09/2024,0.67,0.68,10.74
VN30F1M,1326.0,1335.0,24/09/2024,0.72,0.68,10.8
VN30F1M,1331.0,1325.5,23/09/2024,-0.34,0.73,11.62
VN30F1M,1329.8,1330.0,20/09/2024,0.99,0.73,11.52
VN30F1M,1314.0,1316.9,19/09/2024,0.38,0.71,11.21
VN30F1M,1305.0,1311.9,18/09/2024,0.47,0.71,11.25
VN30F1M,1283.0,1305.8,17/09/2024,1.86,0.71,11.24
VN30F1M,1297.0,1282.0,16/09/2024,-0.94,0.72,11.47
VN30F1M,1300.0,1294.1,13/09/2024,-0.26,0.71,11.34
VN30F1M,1300.0,1297.5,12/9/2024,0.35,0.71,11.27
VN30F1M,1294.5,1293.0,11/9/2024,-0.09,0.75,11.88
VN30F1M,1310.5,1294.1,10/9/2024,-1.04,1.02,16.25
VN30F1M,1299.1,1307.7,9/9/2024,-0.1,1.0,15.84
VN30F1M,1307.6,1309.0,6/9/2024,0.1,1.1,17.51
VN30F1M,1316.1,1307.7,5/9/2024,-0.48,1.12,17.74
VN30F1M,1320.8,1314.0,4/9/2024,-1.4,1.11,17.68
VN30F1M,1328.9,1332.7,30/08/2024,0.44,1.07,16.98
VN30F1M,1321.1,1326.8,29/08/2024,0.36,1.07,17.03
VN30F1M,1320.6,1322.1,28/08/2024,0.02,1.08,17.16
VN30F1M,1316.9,1321.8,27/08/2024,0.36,1.08,17.17
VN30F1M,1320.8,1317.0,26/08/2024,0.13,1.11,17.66
VN30F1M,1311.6,1315.3,23/08/2024,0.08,1.11,17.66
VN30F1M,1312.7,1314.2,22/08/2024,0.14,1.11,17.67
VN30F1M,1300.8,1312.4,21/08/2024,0.8,1.12,17.73
VN30F1M,1301.6,1302.0,20/08/2024,0.31,1.11,17.55
VN30F1M,1289.0,1298.0,19/08/2024,0.78,1.11,17.55
VN30F1M,1271.6,1288.0,16/08/2024,1.6,1.09,17.36
VN30F1M,1268.0,1267.7,15/08/2024,-0.02,1.04,16.54
VN30F1M,1270.9,1268.0,14/08/2024,0.08,1.04,16.55
VN30F1M,1269.0,1267.0,13/08/2024,-0.24,1.05,16.67
VN30F1M,1262.5,1270.0,12/8/2024,0.4,1.06,16.79
VN30F1M,1249.0,1264.9,9/8/2024,2.0,1.05,16.7
VN30F1M,1248.3,1240.1,8/8/2024,-0.79,0.97,15.33
VN30F1M,1252.2,1250.0,7/8/2024,0.03,0.96,15.24
VN30F1M,1244.8,1249.6,6/8/2024,1.35,0.98,15.62
VN30F1M,1257.0,1233.0,5/8/2024,-3.3,0.95,15.16
VN30F1M,1265.3,1275.1,2/8/2024,0.01,0.72,11.38
VN30F1M,1306.0,1275.0,1/8/2024,-2.25,0.75,11.95
VN30F1M,1292.0,1304.3,31/07/2024,0.92,0.6,9.47
VN30F1M,1286.1,1292.4,30/07/2024,0.36,0.57,9.03
VN30F1M,1289.9,1287.8,29/07/2024,0.22,0.57,8.99
VN30F1M,1278.6,1285.0,26/07/2024,0.66,0.72,11.5
VN30F1M,1275.2,1276.6,25/07/2024,-0.54,0.71,11.22
VN30F1M,1283.3,1283.5,24/07/2024,-0.05,0.71,11.32
VN30F1M,1301.4,1284.2,23/07/2024,-1.22,0.73,11.57
VN30F1M,1291.3,1300.0,22/07/2024,0.22,0.69,10.94
VN30F1M,1304.5,1297.1,19/07/2024,-0.03,0.7,11.1
VN30F1M,1303.2,1297.5,18/07/2024,-0.44,0.75,11.83
VN30F1M,1309.0,1303.2,17/07/2024,0.04,0.75,11.86
VN30F1M,1301.5,1302.7,16/07/2024,0.28,0.85,13.53
VN30F1M,1302.0,1299.0,15/07/2024,-0.08,0.85,13.57
VN30F1M,1304.9,1300.0,12/7/2024,-0.44,0.86,13.59
VN30F1M,1316.0,1305.7,11/7/2024,-0.33,0.86,13.71
VN30F1M,1318.9,1310.0,10/7/2024,-0.8,0.86,13.68
VN30F1M,1316.1,1320.5,9/7/2024,0.49,0.84,13.4
VN30F1M,1317.0,1314.0,8/7/2024,-0.17,0.84,13.34
VN30F1M,1308.5,1316.3,5/7/2024,0.59,0.9,14.27
VN30F1M,1307.0,1308.6,4/7/2024,0.12,0.89,14.2
VN30F1M,1297.1,1307.0,3/7/2024,0.91,0.91,14.38
VN30F1M,1284.7,1295.2,2/7/2024,0.79,0.92,14.64
VN30F1M,1277.2,1285.0,1/7/2024,0.84,0.94,14.99
VN30F1M,1291.6,1274.3,28/06/2024,-1.14,0.93,14.76
VN30F1M,1285.0,1289.0,27/06/2024,-0.08,0.97,15.32
VN30F1M,1288.0,1290.0,26/06/2024,0.18,0.97,15.45
VN30F1M,1294.0,1287.7,25/06/2024,-0.23,1.02,16.16
VN30F1M,1314.0,1290.7,24/06/2024,-2.29,1.02,16.17
VN30F1M,1322.6,1320.9,21/06/2024,-0.21,0.91,14.39
VN30F1M,1317.6,1323.7,20/06/2024,0.51,0.91,14.38
VN30F1M,1309.9,1317.0,19/06/2024,0.65,0.97,15.42
VN30F1M,1312.2,1308.5,18/06/2024,0.04,0.98,15.54
VN30F1M,1315.5,1308.0,17/06/2024,-0.68,0.99,15.64
VN30F1M,1333.5,1317.0,14/06/2024,-1.35,0.98,15.49
VN30F1M,1331.0,1335.0,13/06/2024,0.32,0.92,14.68
VN30F1M,1302.2,1330.7,12/6/2024,1.97,0.95,15.0
VN30F1M,1315.0,1305.0,11/6/2024,-0.45,0.87,13.77
VN30F1M,1313.0,1310.9,10/6/2024,0.22,0.86,13.7
VN30F1M,1306.0,1308.0,7/6/2024,0.72,0.91,14.51
VN30F1M,1295.5,1298.7,6/6/2024,0.29,0.91,14.46
VN30F1M,1301.4,1295.0,5/6/2024,0.0,0.92,14.6
VN30F1M,1292.9,1295.0,4/6/2024,0.27,0.92,14.6
VN30F1M,1282.7,1291.5,3/6/2024,1.69,0.92,14.61
VN30F1M,1270.5,1270.0,31/05/2024,0.0,0.87,13.83
VN30F1M,1269.9,1270.0,30/05/2024,-0.59,0.99,15.72
VN30F1M,1292.0,1277.5,29/05/2024,-1.16,0.98,15.62
VN30F1M,1279.7,1292.5,28/05/2024,1.28,0.96,15.16
VN30F1M,1279.8,1276.2,27/05/2024,-0.12,1.03,16.37
VN30F1M,1293.4,1277.7,24/05/2024,-1.72,1.07,16.98
VN30F1M,1288.8,1300.0,23/05/2024,0.6,1.01,15.99
VN30F1M,1310.3,1292.2,22/05/2024,-1.52,1.29,20.48
VN30F1M,1307.7,1312.1,21/05/2024,0.15,1.3,20.58
VN30F1M,1315.0,1310.1,20/05/2024,0.17,1.3,20.58
VN30F1M,1306.8,1307.9,17/05/2024,-0.15,1.3,20.64
VN30F1M,1295.8,1309.8,16/05/2024,1.84,1.31,20.72
VN30F1M,1277.3,1286.1,15/05/2024,0.92,1.26,19.98
VN30F1M,1269.8,1274.4,14/05/2024,0.66,1.27,20.11
VN30F1M,1272.0,1266.0,13/05/2024,-0.35,1.26,20.08
VN30F1M,1274.2,1270.4,10/5/2024,0.11,1.29,20.54
VN30F1M,1277.0,1269.0,9/5/2024,-0.78,1.29,20.53
VN30F1M,1273.0,1279.0,8/5/2024,0.24,1.29,20.47
VN30F1M,1273.0,1276.0,7/5/2024,0.47,1.29,20.54
VN30F1M,1256.4,1270.0,6/5/2024,1.63,1.33,21.06
VN30F1M,1250.0,1249.6,3/5/2024,0.58,1.28,20.35
VN30F1M,1230.2,1242.4,2/5/2024,0.81,1.3,20.7
VN30F1M,1221.5,1232.4,29/04/2024,0.0,1.31,20.79
VN30F1M,1221.5,1232.4,26/04/2024,0.44,1.32,20.96
VN30F1M,1226.2,1227.0,25/04/2024,-0.28,1.36,21.61
VN30F1M,1208.0,1230.5,24/04/2024,2.49,1.43,22.65
VN30F1M,1210.0,1200.6,23/04/2024,-0.39,1.33,21.12
VN30F1M,1200.0,1205.3,22/04/2024,1.14,1.4,22.25
VN30F1M,1200.1,1191.7,19/04/2024,-1.89,1.38,21.83
VN30F1M,1233.8,1214.6,17/04/2024,-1.25,1.34,21.23
VN30F1M,1234.9,1230.0,16/04/2024,-0.51,1.42,22.58
VN30F1M,1281.5,1236.3,15/04/2024,-3.86,1.43,22.64
VN30F1M,1265.5,1286.0,12/4/2024,1.82,1.24,19.69
VN30F1M,1250.8,1263.0,11/4/2024,0.23,1.23,19.51
VN30F1M,1265.0,1260.1,10/4/2024,-0.32,1.23,19.57
VN30F1M,1258.0,1264.2,9/4/2024,0.8,1.24,19.76
VN30F1M,1256.1,1254.2,8/4/2024,0.17,1.24,19.76
VN30F1M,1254.0,1252.1,5/4/2024,-1.02,1.24,19.75
VN30F1M,1275.6,1265.0,4/4/2024,-0.54,1.23,19.51
VN30F1M,1284.8,1271.9,3/4/2024,-1.4,1.22,19.45
VN30F1M,1285.0,1290.0,2/4/2024,-0.03,1.25,19.85
VN30F1M,1292.2,1290.4,1/4/2024,-0.59,1.26,19.96
VN30F1M,1306.7,1298.1,29/03/2024,-0.67,1.25,19.8
VN30F1M,1294.0,1306.9,28/03/2024,1.47,1.26,20.01
VN30F1M,1286.0,1288.0,27/03/2024,0.23,1.24,19.61
VN30F1M,1268.0,1285.0,26/03/2024,1.27,1.24,19.62
VN30F1M,1281.0,1268.9,25/03/2024,-1.21,1.21,19.27
VN30F1M,1287.0,1284.5,22/03/2024,0.69,1.19,18.85
VN30F1M,1260.2,1275.7,21/03/2024,1.61,1.2,19.05
VN30F1M,1233.0,1255.5,20/03/2024,2.07,1.16,18.48
VN30F1M,1232.8,1230.0,19/03/2024,-0.07,1.12,17.74
VN30F1M,1257.9,1230.9,18/03/2024,-2.31,1.12,17.73
VN30F1M,1257.1,1260.0,15/03/2024,-0.06,1.05,16.65
VN30F1M,1271.6,1260.8,14/03/2024,-0.83,1.05,16.62
VN30F1M,1241.0,1271.3,13/03/2024,2.54,1.02,16.22
VN30F1M,1232.9,1239.8,12/3/2024,0.71,0.96,15.26
VN30F1M,1250.3,1231.0,11/3/2024,-1.82,0.95,15.15
VN30F1M,1274.5,1253.8,8/3/2024,-1.54,0.87,13.77
VN30F1M,1267.8,1273.4,7/3/2024,0.52,0.79,12.5
VN30F1M,1276.9,1266.8,6/3/2024,-0.92,0.79,12.52
VN30F1M,1267.0,1278.5,5/3/2024,0.8,0.76,12.04
VN30F1M,1270.2,1268.4,4/3/2024,0.13,0.78,12.45
VN30F1M,1265.0,1266.8,1/3/2024,0.32,0.78,12.45
VN30F1M,1266.2,1262.8,29/02/2024,-0.27,0.82,13.03
VN30F1M,1242.9,1266.2,28/02/2024,2.03,0.81,12.92
VN30F1M,1231.0,1241.0,27/02/2024,0.87,0.75,11.9
VN30F1M,1228.8,1230.3,26/02/2024,0.42,0.75,11.86
VN30F1M,1240.5,1225.1,23/02/2024,-1.04,0.75,11.95
VN30F1M,1240.1,1238.0,22/02/2024,-0.16,0.71,11.3
VN30F1M,1235.2,1240.0,21/02/2024,-0.02,0.71,11.24
VN30F1M,1241.4,1240.2,20/02/2024,-0.02,0.71,11.24
VN30F1M,1231.6,1240.5,19/02/2024,0.69,0.71,11.21
VN30F1M,1225.6,1232.0,16/02/2024,1.17,0.71,11.28
VN30F1M,1224.9,1217.8,15/02/2024,-0.1,0.69,11.03
VN30F1M,1206.7,1219.0,7/2/2024,1.25,0.7,11.09
VN30F1M,1201.4,1203.9,6/2/2024,0.12,0.7,11.14
VN30F1M,1182.6,1202.5,5/2/2024,1.81,0.7,11.19
VN30F1M,1179.9,1181.1,2/2/2024,0.33,0.62,9.9
VN30F1M,1168.9,1177.2,1/2/2024,0.53,0.67,10.68
VN30F1M,1186.2,1171.0,31/01/2024,-1.26,0.68,10.8
VN30F1M,1184.0,1186.0,30/01/2024,0.2,0.61,9.76
VN30F1M,1188.6,1183.6,29/01/2024,-0.29,0.67,10.62
VN30F1M,1182.9,1187.0,26/01/2024,0.55,0.66,10.44
VN30F1M,1181.0,1180.5,25/01/2024,-0.02,0.66,10.51
VN30F1M,1183.4,1180.7,24/01/2024,-0.28,0.66,10.47
VN30F1M,1192.7,1184.0,23/01/2024,-0.84,0.66,10.41
VN30F1M,1194.8,1194.0,22/01/2024,0.34,0.72,11.51
VN30F1M,1181.0,1190.0,19/01/2024,1.47,0.74,11.75
VN30F1M,1168.1,1172.8,18/01/2024,0.58,0.71,11.23
VN30F1M,1171.1,1166.0,17/01/2024,-0.51,0.75,11.88
VN30F1M,1158.0,1172.0,16/01/2024,0.8,0.74,11.67
VN30F1M,1168.9,1162.7,15/01/2024,-0.27,0.73,11.53
VN30F1M,1165.9,1165.9,12/1/2024,-0.19,0.72,11.45
VN30F1M,1165.0,1168.1,11/1/2024,0.43,0.72,11.39
VN30F1M,1162.8,1163.1,10/1/2024,0.01,0.74,11.72
VN30F1M,1166.0,1163.0,9/1/2024,0.09,0.76,12.09
VN30F1M,1166.4,1162.0,8/1/2024,-0.34,0.81,12.82
VN30F1M,1156.1,1166.0,5/1/2024,0.82,0.82,13.07
VN30F1M,1146.0,1156.5,4/1/2024,0.71,0.89,14.15
VN30F1M,1130.5,1148.3,3/1/2024,1.31,0.89,14.08
VN30F1M,1138.5,1133.5,2/1/2024,-0.1,0.87,13.88
VN30F1M,1133.2,1134.6,29/12/2023,0.15,0.9,14.23
VN30F1M,1118.3,1132.9,28/12/2023,1.43,0.9,14.26
VN30F1M,1121.8,1116.9,27/12/2023,-0.41,1.05,16.69
VN30F1M,1115.4,1121.5,26/12/2023,0.58,1.05,16.63
VN30F1M,1096.3,1115.0,25/12/2023,1.58,1.05,16.73
VN30F1M,1100.0,1097.7,22/12/2023,0.27,1.01,15.97
VN30F1M,1093.5,1094.7,21/12/2023,-0.13,1.06,16.9
VN30F1M,1092.0,1096.1,20/12/2023,0.44,1.07,17.03
VN30F1M,1082.0,1091.3,19/12/2023,0.86,1.1,17.5
VN30F1M,1097.8,1082.0,18/12/2023,-1.57,1.12,17.71
VN30F1M,1105.4,1099.3,15/12/2023,-0.42,1.07,17.02
VN30F1M,1112.8,1103.9,14/12/2023,-0.28,1.11,17.59
VN30F1M,1123.0,1107.0,13/12/2023,-1.05,1.12,17.73
VN30F1M,1121.5,1118.8,12/12/2023,0.16,1.31,20.8
VN30F1M,1115.6,1117.0,11/12/2023,0.45,1.33,21.07
VN30F1M,1112.0,1112.0,8/12/2023,0.0,1.37,21.72
VN30F1M,1109.5,1112.0,7/12/2023,0.08,1.37,21.72
VN30F1M,1103.2,1111.1,6/12/2023,1.1,1.55,24.65
VN30F1M,1105.6,1099.0,5/12/2023,-0.72,1.55,24.55
VN30F1M,1097.0,1107.0,4/12/2023,1.55,1.53,24.36
VN30F1M,1081.0,1090.1,1/12/2023,1.31,1.62,25.67
VN30F1M,1090.1,1076.0,30/11/2023,-1.47,1.6,25.47
VN30F1M,1087.0,1092.1,29/11/2023,0.47,1.82,28.87
VN30F1M,1077.4,1087.0,28/11/2023,1.02,1.82,28.82
VN30F1M,1084.0,1076.0,27/11/2023,-0.82,1.81,28.7
VN30F1M,1083.0,1084.9,24/11/2023,0.45,1.81,28.78
VN30F1M,1118.3,1080.0,23/11/2023,-2.88,1.81,28.78
VN30F1M,1111.8,1112.0,22/11/2023,0.09,1.73,27.52
VN30F1M,1108.0,1111.0,21/11/2023,0.82,1.77,28.13
VN30F1M,1081.9,1102.0,20/11/2023,-0.27,1.76,27.97
VN30F1M,1142.0,1105.0,17/11/2023,-1.8,1.78,28.19
VN30F1M,1128.4,1125.3,16/11/2023,-0.77,1.74,27.68
VN30F1M,1141.0,1134.0,15/11/2023,1.25,1.74,27.61
VN30F1M,1115.9,1120.0,14/11/2023,1.17,1.73,27.41
VN30F1M,1109.1,1107.0,13/11/2023,-0.14,1.72,27.35
VN30F1M,1115.0,1108.5,10/11/2023,-1.47,1.73,27.44
VN30F1M,1135.1,1125.0,9/11/2023,-0.79,1.74,27.58
VN30F1M,1094.5,1134.0,8/11/2023,3.52,1.74,27.69
VN30F1M,1101.6,1095.4,7/11/2023,-0.96,1.59,25.16
VN30F1M,1095.9,1106.0,6/11/2023,1.75,1.68,26.72
VN30F1M,1092.1,1087.0,3/11/2023,0.0,1.64,26.06
VN30F1M,1057.5,1087.0,2/11/2023,3.77,1.64,26.05
VN30F1M,1046.8,1047.5,1/11/2023,0.75,1.41,22.41
VN30F1M,1043.9,1039.7,31/10/2023,-0.02,1.4,22.21
VN30F1M,1059.8,1039.9,30/10/2023,-2.68,1.4,22.18
VN30F1M,1065.1,1068.5,27/10/2023,0.8,1.39,22.03
VN30F1M,1102.2,1060.0,26/10/2023,-4.44,1.41,22.4
VN30F1M,1116.3,1109.2,25/10/2023,-0.25,1.16,18.42
VN30F1M,1109.0,1112.0,24/10/2023,0.64,1.18,18.81
VN30F1M,1116.9,1104.9,23/10/2023,-1.08,1.17,18.55
VN30F1M,1101.0,1117.0,20/10/2023,0.45,1.18,18.76
VN30F1M,1124.0,1112.0,19/10/2023,-1.16,1.18,18.75
VN30F1M,1139.0,1125.0,18/10/2023,-1.88,1.17,18.64
VN30F1M,1151.4,1146.5,17/10/2023,0.0,1.14,18.1
VN30F1M,1158.0,1146.5,16/10/2023,-1.26,1.23,19.5
VN30F1M,1155.0,1161.1,13/10/2023,-0.03,1.23,19.56
VN30F1M,1168.6,1161.5,12/10/2023,-0.39,1.23,19.54
